timestamp,ambient_temp,humidity,load_current_a,oil_temp_c,winding_temp_c,dissolved_gas_h2_ppm,moisture_in_oil_ppm,vibration_level_mm_s,health_score,estimated_life_remaining_days
2024-01-01 00:00:00,27.483570765056164,80.99033154879004,0.0,25.575763207178774,28.133339527896652,0.15682531975175332,14.049516577439501,0.4576240317977297,90.70922242559253,1814.1844485118506
2024-01-01 01:00:00,24.38875723688951,73.86950524369153,0.01578350029125312,23.529161401124572,25.88207754123703,0.35526514530479913,13.708490277199592,0.45467437266190586,90.81270648525346,1816.254129705069
2024-01-01 02:00:00,28.39859215214725,60.89445554880261,0.02948586988087467,27.98646091221965,30.785107003441617,0.5561659889070215,13.07475280747016,0.3204651686068794,92.3258641803264,1846.517283606528
2024-01-01 03:00:00,32.8553534156921,50.295948334416394,0.046540361082094736,34.74536809108639,38.21990490019503,0.7797975061991917,12.559842461765864,0.4670375211909384,90.98705113292883,1819.7410226585766
2024-01-01 04:00:00,24.149467863718094,70.47334970420386,0.05187731078328393,24.708614853791016,27.17947633917012,0.9114545880351504,13.583727545270254,0.5733347854929578,89.55645204570664,1791.1290409141327
2024-01-01 05:00:00,24.229548468922726,65.90228078132624,0.08165161961094136,22.898149480803383,25.187964428883724,1.141082951727517,13.370189114141388,0.3726584397119314,91.5884693078214,1831.769386156428
2024-01-01 06:00:00,33.37625574438206,73.42789830041599,0.09587672648413267,33.8670858701239,37.253794457136294,1.2058633701473782,13.76148500511089,0.6049441418315434,89.12222423928479,1782.4444847856957
2024-01-01 07:00:00,29.397275610838612,69.52757702522955,0.10261490758729296,27.85510236727961,30.640612604007572,1.3743691425291877,13.581483956366583,0.5488800970160211,89.7091638825451,1794.183277650902
2024-01-01 08:00:00,23.29258421171174,75.74329072979003,0.135991781044128,24.382074854651023,26.820282340116126,1.5499554504066104,13.907284656609622,0.42671265958394033,90.78712076187607,1815.7424152375213
2024-01-01 09:00:00,28.432546412366584,51.97147182659148,0.1568069902274275,27.96926211006008,30.76618832106609,1.7816217917101724,12.733708726464709,0.4860038432564427,90.5390676336053,1810.781352672106
2024-01-01 10:00:00,23.482375665242003,79.76091098451488,0.13351736870020905,23.39541534493784,25.73495687943163,1.9827533343440158,14.138195699375894,0.6599656981328036,88.2910604520112,1765.821209040224
