timestamp,ambient_temp,humidity,load_current_a,oil_temp_c,winding_temp_c,dissolved_gas_h2_ppm,moisture_in_oil_ppm,vibration_level_mm_s,health_score,estimated_life_remaining_days
2024-01-01 00:00:00,27.483570765056164,80.99033154879004,0.0,25.575763207178774,28.133339527896652,0.15682531975175332,14.049516577439501,0.4576240317977297,90.70922242559253,1814.1844485118506
2024-01-01 01:00:00,24.38875723688951,73.86950524369153,5.20855509611353,23.788799980915684,26.167679979007254,0.35526514530479913,13.708490277199592,0.4598671442577281,90.76077876929523,1815.2155753859047
2024-01-01 02:00:00,28.39859215214725,60.89445554880261,9.730337060688642,28.471503471760034,31.31865381893604,0.5561659889070215,13.07475280747016,0.33016601979768717,92.22885566841833,1844.5771133683666
2024-01-01 03:00:00,32.8553534156921,50.295948334416394,15.358319157091262,35.51095703088685,39.06205273397554,0.7797975061991917,12.559842461765864,0.48234929998694753,90.83393334496874,1816.6786668993748
2024-01-01 04:00:00,24.149467863718094,70.47334970420386,17.119512558483695,25.561996616176035,28.11819627779364,0.9114545880351504,13.583727545270254,0.5904024207406582,89.38577569322963,1787.7155138645926
2024-01-01 05:00:00,24.229548468922726,65.90228078132624,26.945034471610647,24.241318623403366,26.665450485743705,1.141082951727517,13.370189114141388,0.3995218225639311,91.3198354793014,1826.396709586028
2024-01-01 06:00:00,33.37625574438206,73.42789830041599,31.639319739763778,35.444258020787885,38.988683822866676,1.2058633701473782,13.76148500511089,0.636487584844823,88.806789809152,1776.13579618304
2024-01-01 07:00:00,29.397275610838612,69.52757702522955,33.86291950380667,29.54311759709058,32.497429356799636,1.3743691425291877,13.581483956366583,0.5826404016122405,89.3715608365829,1787.431216731658
2024-01-01 08:00:00,23.29258421171174,75.74329072979003,44.87728774456224,26.619139652826927,29.281053618109624,1.5499554504066104,13.907284656609622,0.47145395554745845,90.33970780224088,1806.7941560448176
2024-01-01 09:00:00,28.432546412366584,51.97147182659148,51.74630677505107,30.54873709930126,33.60361080923139,1.7816217917101724,12.733708726464709,0.5375933430412664,90.02317263575706,1800.4634527151413
2024-01-01 10:00:00,23.482375665242003,79.76091098451488,44.06073167106898,25.59177606005628,28.15095366606191,1.9827533343440158,14.138195699375894,0.7038929124351723,87.85178830898751,1757.0357661797502
2024-01-01 11:00:00,23.55045319044356,62.96399407038599,53.27077128138601,27.539788402055052,30.29376724226056,2.1124751816512015,13.313364868684465,0.6266255526319726,88.87346114778855,1777.4692229557709
2024-01-01 12:00:00,27.168463059570755,91.12891308937898,57.983722002900734,28.78048559113154,31.658534150244698,2.2632255253603506,14.736625834649129,0.5588620874927155,89.04652540845106,1780.9305081690213
2024-01-01 13:00:00,16.471704165510925,49.66218272865648,61.55036879282472,18.15210442003917,19.96731486204309,2.473159525837721,12.67830433162802,0.5377820370967263,89.90144627998919,1798.0289255997836
2024-01-01 14:00:00,17.492865895690827,86.03945704747875,79.08657256458056,20.86359519757385,22.949954717331238,2.669206158744493,14.512183062584148,0.5867474796097465,88.76128961795892,1775.2257923591785
2024-01-01 15:00:00,23.385255113109626,62.96866175193972,76.57942161675624,28.252605044966757,31.077865549463436,2.8402499532627057,13.373658312822212,0.5254030658225259,89.72003324684813,1794.4006649369626
2024-01-01 16:00:00,21.21165495072814,50.22872994578327,80.9270375983159,23.738660755167093,26.112526830683805,3.0162082637871066,12.751676737529404,0.3704520870264144,91.44167856446863,1828.8335712893727
2024-01-01 17:00:00,27.926037172929224,52.741712489185176,70.4661976720654,28.617191458421928,31.478910604264122,3.2510166636450712,12.892340879714514,0.7746839887255385,87.30550982011076,1746.110196402215
2024-01-01 18:00:00,21.893534339614845,55.1947903770852,99.0044983259606,26.392600397503877,29.031860437254267,3.4251320350016106,13.03000978912453,0.6145369982459007,88.82626701416584,1776.5253402833168
2024-01-01 19:00:00,19.450846766378646,66.36248919602875,85.86950720479956,24.296062926529544,26.7256692191825,3.620727472800157,13.603409745086722,0.6256842337170533,88.48454225324052,1769.6908450648104
2024-01-01 20:00:00,33.91916813530776,67.8425323205325,103.520525041302,40.295456137111685,44.32500175082286,3.929224302204184,13.692426916326925,0.5977297500536112,88.67271533358075,1773.454306671615
2024-01-01 21:00:00,25.540442396151434,51.394499940921314,110.73883387174892,30.614222727653484,33.67564500041883,4.0580401703599875,12.885040312361381,0.5372271537992901,89.52110699048131,1790.4221398096263
2024-01-01 22:00:00,27.08519726454843,59.634681116085254,127.86785815605316,33.06716356523509,36.3738799217586,4.165448033781255,13.312064386134594,0.6092754100611761,88.6368014972538,1772.736029945076
2024-01-01 23:00:00,19.70187254836803,92.13405537917795,101.95728244312141,25.953637404779847,28.549001145257833,4.4046275170211855,14.952048114304242,0.44201780622369025,89.71488039625744,1794.297607925149
2024-01-02 00:00:00,24.181574169644286,85.91314755151066,85.1774489234195,26.57070491611984,29.227775407731826,4.570695363956481,14.656017737935894,0.81288609872875,86.07166069394258,1721.4332138788516
2024-01-02 01:00:00,27.53578432519842,66.54485504511048,129.01336796813476,33.59793194842215,36.95772514326437,4.75478348756935,13.702618127630899,0.5055621681258952,89.42588224535021,1788.517644907004
