timestamp,ambient_temp,humidity,load_current_a,oil_temp_c,winding_temp_c,dissolved_gas_h2_ppm,moisture_in_oil_ppm,vibration_level_mm_s,health_score,estimated_life_remaining_days
2024-01-01 00:00:00,27.483570765056164,80.99033154879004,0.0,25.575763207178774,28.133339527896652,0.15682531975175332,14.049516577439501,0.4576240317977297,90.70922242559253,1814.1844485118506
2024-01-01 01:00:00,24.38875723688951,73.86950524369153,1.3021387740283825,23.593479164811427,25.952827081292572,0.35526514530479913,13.708490277199592,0.455960727935643,90.79984293251609,1815.9968586503217
2024-01-01 02:00:00,28.39859215214725,60.89445554880261,2.4325842651721605,28.10661583198421,30.917277415182635,0.5561659889070215,13.07475280747016,0.3228682670021707,92.3018331963735,1846.0366639274698
2024-01-01 03:00:00,32.8553534156921,50.295948334416394,3.8395797892728156,34.93502006249593,38.42852206874553,0.7797975061991917,12.559842461765864,0.4708305606191291,90.94912073864693,1818.9824147729385
2024-01-01 04:00:00,24.149467863718094,70.47334970420386,4.279878139620924,24.920014895232896,27.41201638475619,0.9114545880351504,13.583727545270254,0.5775627863217955,89.51417203741826,1790.2834407483651
2024-01-01 05:00:00,24.229548468922726,65.90228078132624,6.736258617902662,23.230879830717967,25.553967813789765,1.141082951727517,13.370189114141388,0.37931304671022315,91.52192323783848,1830.4384647567695
2024-01-01 06:00:00,33.37625574438206,73.42789830041599,7.909829934940944,34.257783530546746,37.68356188360142,1.2058633701473782,13.76148500511089,0.6127580950400002,89.04408470720023,1780.8816941440045
2024-01-01 07:00:00,29.397275610838612,69.52757702522955,8.465729875951668,28.27325811569783,31.100583927267614,1.3743691425291877,13.581483956366583,0.5572432119843854,89.62553273286146,1792.5106546572292
2024-01-01 08:00:00,23.29258421171174,75.74329072979003,11.21932193614056,24.936241362405845,27.429865498646432,1.5499554504066104,13.907284656609622,0.4377959897390368,90.6762874603251,1813.525749206502
2024-01-01 09:00:00,28.432546412366584,51.97147182659148,12.936576693762767,28.608250595236843,31.46907565476053,1.7816217917101724,12.733708726464709,0.49878361295997803,90.41126993656994,1808.2253987313989
2024-01-01 10:00:00,23.482375665242003,79.76091098451488,11.015182917767245,23.939498622391195,26.333448484630317,1.9827533343440158,14.138195699375894,0.6708473636818706,88.18224379652052,1763.6448759304105
2024-01-01 11:00:00,23.55045319044356,62.96399407038599,13.317692820346503,25.542134479003074,28.096347926903384,2.1124751816512015,13.313364868684465,0.586672474170933,89.27299193239894,1785.4598386479788
2024-01-01 12:00:00,27.168463059570755,91.12891308937898,14.495930500725184,26.60609601602276,29.26670561762504,2.2632255253603506,14.736625834649129,0.51537429599054,89.48140332347282,1789.6280664694564
2024-01-01 13:00:00,16.471704165510925,49.66218272865648,15.38759219820618,15.843965590308244,17.42836214933907,2.473159525837721,12.67830433162802,0.49161926050210775,90.36307404593538,1807.2614809187075
2024-01-01 14:00:00,17.492865895690827,86.03945704747875,19.77164314114514,17.89784872640208,19.68763359904229,2.669206158744493,14.512183062584148,0.5274325501863111,89.35443891219327,1787.0887782438654
2024-01-01 15:00:00,23.385255113109626,62.96866175193972,19.14485540418906,25.380876734338397,27.91896440777224,2.8402499532627057,13.373658312822212,0.4679684996099587,90.29437890897381,1805.8875781794763
2024-01-01 16:00:00,21.21165495072814,50.22872994578327,20.231759399578976,20.703896845230243,22.77428652975327,3.0162082637871066,12.751676737529404,0.30975680882767753,92.048631346456,1840.97262692912
2024-01-01 17:00:00,27.926037172929224,52.741712489185176,17.61654941801635,25.974709045719475,28.572179950291424,3.2510166636450712,12.892340879714514,0.7218343404714894,87.83400630265125,1756.6801260530249
2024-01-01 18:00:00,21.893534339614845,55.1947903770852,24.75112458149015,22.679931710280353,24.947924881308392,3.4251320350016106,13.03000978912453,0.5402836245014303,89.56880075161054,1791.3760150322107
2024-01-01 19:00:00,19.450846766378646,66.36248919602875,21.46737680119989,21.07595640634956,23.18355204698452,3.620727472800157,13.603409745086722,0.5612821033134536,89.12856355727652,1782.5712711455303
2024-01-01 20:00:00,33.91916813530776,67.8425323205325,25.8801312603255,36.41343644806286,40.05478009286915,3.929224302204184,13.692426916326925,0.5200893562726346,89.44911927139051,1788.9823854278102
2024-01-01 21:00:00,25.540442396151434,51.394499940921314,27.68470846793723,26.4615164574629,29.107668103209193,4.0580401703599875,12.885040312361381,0.45417302839547846,90.35164824451942,1807.0329648903885
2024-01-01 22:00:00,27.08519726454843,59.634681116085254,31.96696453901329,28.272118884383094,31.099330772821407,4.165448033781255,13.312064386134594,0.5133745164441362,89.59581043342419,1791.9162086684837
2024-01-01 23:00:00,19.70187254836803,92.13405537917795,25.489320610780354,22.130239313162793,24.343263244479076,4.4046275170211855,14.952048114304242,0.3655498443913492,90.47956001458085,1809.591200291617
2024-01-02 00:00:00,24.181574169644286,85.91314755151066,21.294362230854876,23.376550581491607,25.71420563964077,4.570695363956481,14.656017737935894,0.7490030120361854,86.71049156086822,1734.2098312173644
